CODI_CICLE_FORMATIU;NOM_CICLE_FORMATIU;CODI_ADAPTACIO_CURRICULAR;HORES_CICLE_FORMATIU;DATA_INICI_CICLE_FORMATIU;DATA_FI_CICLE_FORMATIU;CODI_MODUL;NOM_MODUL;DURADA_MIN_MODUL;DURADA_MAX_MODUL;DATA_INICI_MODUL;DATA_FI_MODUL;CODI_UNITAT_FORMATIVA;NOM_UNITAT_FORMATIVA;DURADA_UNITAT_FORMATIVA;INDICADOR_FCT;INDICADOR_SINTESIS;INDICADOR_IDIOMA;INDICADOR_PROJECTE
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30016;MP7. Sistemes de càrrega i arrencada;132;165;22/02/13;;TM3001603;UF3. Circuits de càrrega. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPM    TM30;Electromecànica de maquinària;0;2000;18/02/13;;TM30016;MP7. Sistemes de càrrega i arrencada;132;165;22/02/13;;TM3001604;UF4. Motors elèctrics. Funcionament, verificació i diagnosi;33;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0001;MP1. Materials de producció gràfica;132;132;12/06/14;;AFB000101;UF1. Característiques dels materials de producció gràfica;50;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0001;MP1. Materials de producció gràfica;132;132;12/06/14;;AFB000102;UF2. Tractaments superficials en la indústria gràfica;17;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0001;MP1. Materials de producció gràfica;132;132;12/06/14;;AFB000103;UF3. Aprovisionament i emmagatzematge en la indústria gràfica;25;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0001;MP1. Materials de producció gràfica;132;132;12/06/14;;AFB000104;UF4. Qualitat dels materials gràfics;40;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0002;MP2. Organització dels processos de preimpressió digital;231;264;12/06/14;;AFB000201;UF1. Planificació dels processos de preimpressió;35;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0002;MP2. Organització dels processos de preimpressió digital;231;264;12/06/14;;AFB000202;UF2. Control de qualitat en el tractament d'imatges;70;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0002;MP2. Organització dels processos de preimpressió digital;231;264;12/06/14;;AFB000203;UF3. Control de qualitat de textos i compaginació;58;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0002;MP2. Organització dels processos de preimpressió digital;231;264;12/06/14;;AFB000204;UF4. Control de qualitat  de la imposició i obtenció de la forma impressora;45;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0002;MP2. Organització dels processos de preimpressió digital;231;264;12/06/14;;AFB000205;UF5. Pla de manteniment i prevenció de riscos en preimpressió;23;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0003;MP3. Disseny de productes gràfics;198;231;12/06/14;;AFB000301;UF1. Briefing i documentació del projecte gràfic;20;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0003;MP3. Disseny de productes gràfics;198;231;12/06/14;;AFB000302;UF2. Elements del projecte gràfic;20;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0003;MP3. Disseny de productes gràfics;198;231;12/06/14;;AFB000303;UF3. Creació, desenvolupament digital i anàlisi d'esbossos;60;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0003;MP3. Disseny de productes gràfics;198;231;12/06/14;;AFB000304;UF4. Planificació i valoració de costos del projecte gràfic;38;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0003;MP3. Disseny de productes gràfics;198;231;12/06/14;;AFB000305;UF5. Realització de maquetes i preparació d'arts finals digitals;60;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0004;MP4. Gestió de la producció en la indústria gràfica;132;132;12/06/14;;AFB000401;UF1. Anàlisi de viabilitat del projecte gràfic;26;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0004;MP4. Gestió de la producció en la indústria gràfica;132;132;12/06/14;;AFB000402;UF2. Elaboració de pressupostos de productes i serveis gràfics;40;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0004;MP4. Gestió de la producció en la indústria gràfica;132;132;12/06/14;;AFB000403;UF3. Planificació i control de la producció gràfica;40;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0004;MP4. Gestió de la producció en la indústria gràfica;132;132;12/06/14;;AFB000404;UF4. Gestió de la qualitat en l'empresa gràfica;26;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0005;MP5. Gestió del color;66;99;12/06/14;;AFB000501;UF1. Gestió del color en el flux de producció gràfica;26;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0005;MP5. Gestió del color;66;99;12/06/14;;AFB000502;UF2. Creació i linearització de perfils de color;40;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0006;MP6. Organització dels processos d'impressió gràfica;198;231;12/06/14;;AFB000601;UF1. Gestió dels recursos que intervenen en la impressió;78;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0006;MP6. Organització dels processos d'impressió gràfica;198;231;12/06/14;;AFB000602;UF2. Gestió i control dels processos d'impressió;90;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0006;MP6. Organització dels processos d'impressió gràfica;198;231;12/06/14;;AFB000603;UF3. Pla de manteniment i prevenció de riscos en impressió;30;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0007;MP7. Organització dels processos de postimpressió, transformats i acabats;132;165;12/06/14;;AFB000701;UF1. Planificació dels recursos en postimpressió, transformats i acabats;40;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0007;MP7. Organització dels processos de postimpressió, transformats i acabats;132;165;12/06/14;;AFB000702;UF2. Gestió dels processos de postimpressió i acabats;46;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0007;MP7. Organització dels processos de postimpressió, transformats i acabats;132;165;12/06/14;;AFB000703;UF3. Gestió dels processos de transformats;46;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0008;MP8. Comercialització de productes gràfics i atenció al client;99;99;12/06/14;;AFB000801;UF1. Comunicació i màrqueting en l'empresa gràfica;29;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0008;MP8. Comercialització de productes gràfics i atenció al client;99;99;12/06/14;;AFB000802;UF2. Servei d'atenció al client en l'empresa gràfica;25;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0008;MP8. Comercialització de productes gràfics i atenció al client;99;99;12/06/14;;AFB000803;UF3. Gestió de vendes de productes i serveis gràfics;25;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0008;MP8. Comercialització de productes gràfics i atenció al client;99;99;12/06/14;;AFB000804;UF4. Gestió de reclamacions i servei postvenda en l'empresa gràfica;20;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0009;MP9. Formació i orientació laboral;99;99;12/06/14;;AFB000901;UF1. Incorporació al treball;66;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0009;MP9. Formació i orientació laboral;99;99;12/06/14;;AFB000902;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0010;MP10. Empresa i iniciativa emprenedora;66;66;12/06/14;;AFB001001;UF1. Empresa i iniciativa emprenedora;66;N;N;N;N
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0011;MP11. Projecte de disseny i gestió de la producció gràfica;99;99;12/06/14;;AFB001101;UF1. Projecte de disseny i gestió de la producció gràfica ;99;N;N;N;S
CFPS    AFB0;Disseny i gestió de la producció gràfica;0;2000;12/06/14;;AFB0012;MP12. Formació en centres de treball;383;383;12/06/14;;AFB001201;Formació en centres de treball;383;S;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0001;MP1. Comunicació i atenció al client;99;132;03/06/15;;AGA000103;UF3. Gestió documental, arxiu i registre;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0001;MP1. Comunicació i atenció al client;99;132;03/06/15;;AGA000104;UF1. Procesos de comunicació oral i escrita a l'empresa;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0001;MP1. Comunicació i atenció al client;99;132;03/06/15;;AGA000105;UF2. Atenció al client;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0002;MP2. Gestió de la documentació jurídica i empresarial;99;132;;26/08/16;AGA000201;UF1. Organització de la documentació jurídica i empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0002;MP2. Gestió de la documentació jurídica i empresarial;99;132;;26/08/16;AGA000202;UF2. Contractació empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0002;MP2. Gestió de la documentació jurídica i empresarial;99;132;;26/08/16;AGA000203;UF3. Tramitació davant les Administracions Públiques;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0003;MP3. Procés integral de lactivitat comercial;231;264;03/06/15;;AGA000301;UF1. Patrimoni i metodologia comptable;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0003;MP3. Procés integral de lactivitat comercial;231;264;03/06/15;;AGA000302;UF2. Fiscalitat empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0003;MP3. Procés integral de lactivitat comercial;231;264;03/06/15;;AGA000303;UF3. Gestió administrativa de les operacions de compravenda i de tresoreria;66;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0003;MP3. Procés integral de lactivitat comercial;231;264;03/06/15;;AGA000304;UF4. Registre comptable i comptes anuals;99;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0004;MP4. Recursos humans i responsabilitat social corporativa;66;66;03/06/15;;AGA000401;UF1. Processos administratius de recursos humans;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0004;MP4. Recursos humans i responsabilitat social corporativa;66;66;03/06/15;;AGA000402;UF2. Reclutament i desenvolupament professional;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0005;MP5. Ofimàtica i procés de la informació;132;132;;26/08/16;AGA000501;UF1. Tecnologia i comunicacions digitals i processament de dades;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0005;MP5. Ofimàtica i procés de la informació;132;132;;26/08/16;AGA000502;UF2. Tractament avançat, arxiu i presentació de la informació escrita;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0005;MP5. Ofimàtica i procés de la informació;132;132;;26/08/16;AGA000503;UF3. Gestió de bases de dades, disseny de fulls de càlcul i integració daplicacions;66;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0006;MP6. Anglès;132;132;03/06/15;;AGA000601;UF1. Anglès tècnic;132;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0007;MP7. Segona llengua estrangera;132;132;03/06/15;;AGA000701;UF1. Segona llengua estrangera;132;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0008;MP8. Protocol empresarial;132;165;03/06/15;;AGA000801;UF1. Relacions públiques en lentorn empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0008;MP8. Protocol empresarial;132;165;03/06/15;;AGA000802;UF2. Tècniques de protocol, empresarial i institucional;66;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0008;MP8. Protocol empresarial;132;165;03/06/15;;AGA000803;UF3. Cartes de serveis i compromisos de qualitat;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0009;MP9. Organització desdeveniments empresarials ;165;198;03/06/15;;AGA000901;UF1. Coordinació i gestió dequips de treball;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0009;MP9. Organització desdeveniments empresarials ;165;198;03/06/15;;AGA000902;UF2. Organització i coordinació desdeveniments i projectes;99;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0009;MP9. Organització desdeveniments empresarials ;165;198;03/06/15;;AGA000903;UF3. Organització de viatges corporatius;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0010;MP10. Gestió avançada de la informació;99;99;03/06/15;;AGA001001;UF1. Sistemes de gestió documental;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0010;MP10. Gestió avançada de la informació;99;99;03/06/15;;AGA001002;UF2. Gestió informatitzada de projectes empresarials;66;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0011;MP11. Formació i orientació laboral;99;99;03/06/15;;AGA001101;UF1. Incorporació al treball;66;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0011;MP11. Formació i orientació laboral;99;99;03/06/15;;AGA001102;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0012;MP12. Projecte dassistència a la direcció;99;99;03/06/15;;AGA001201;UF1. Projecte dassistència a la direcció;99;N;N;N;S
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0013;MP13. Formació en centres de treball;350;350;03/06/15;;AGA001301;Formació en centres de treball;350;S;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0014;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGA001401;UF1. Organització de la documentació jurídica i empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0014;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGA001402;UF2. Contractació empresarial;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0014;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGA001403;UF3. Tramitació davant les Administracions Públiques;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0015;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGA001501;UF1. Tecnologia i comunicacions digitals i processament de dades;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0015;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGA001502;UF2. Tractament avançat, arxiu i presentació de la informació escrita;33;N;N;N;N
CFPS    AGA0;Assistència a la direcció ;0;2000;24/05/12;;AGA0015;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGA001503;UF3. Gestió de bases de dades, disseny de fulls de càlcul i integració d'aplicacions;66;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0001;MP1. Comunicació i atenció al client;99;132;10/12/12;;AGB000103;UF3. Gestió documental, arxiu i registre;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0001;MP1. Comunicació i atenció al client;99;132;10/12/12;;AGB000106;UF1. Procesos de comunicació oral i escrita a l'empresa;55;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0001;MP1. Comunicació i atenció al client;99;132;10/12/12;;AGB000107;UF2. Atenció al client;44;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0003;MP3. Procés integral de l'activitat comercial;231;264;10/12/12;;AGB000301;UF1. Patrimoni i metodologia comptable;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0003;MP3. Procés integral de l'activitat comercial;231;264;10/12/12;;AGB000302;UF2. Fiscalitat empresarial;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0003;MP3. Procés integral de l'activitat comercial;231;264;10/12/12;;AGB000304;UF4. Registre comptable i comptes anuals;99;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0003;MP3. Procés integral de l'activitat comercial;231;264;10/12/12;;AGB000305;UF3. Gestió administrativa de les operacions de compravenda i tresoreria;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0004;MP4. Recursos humans i responsabilitat social corporativa;66;66;10/12/12;;AGB000401;UF1. Processos administratius de recursos humans;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0004;MP4. Recursos humans i responsabilitat social corporativa;66;66;10/12/12;;AGB000402;UF2. Reclutament i desenvolupament professional;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0006;MP6. Anglès;132;132;10/12/12;;AGB000601;UF1. Anglès tècnic;132;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0007;MP7. Gestió de recursos humans;99;99;10/12/12;;AGB000701;UF1. Procés de contractació;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0007;MP7. Gestió de recursos humans;99;99;10/12/12;;AGB000702;UF2. Retribucions, nòmines i obligacions oficials;66;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0008;MP8. Gestió financera;132;165;10/12/12;;AGB000801;UF1. Anàlisi i previsió financeres;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0008;MP8. Gestió financera;132;165;10/12/12;;AGB000802;UF2. Productes del mercat financer i d'assegurances;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0008;MP8. Gestió financera;132;165;10/12/12;;AGB000803;UF3. Fonts de finançament i selecció d'inversions;66;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0009;MP9. Comptabilitat i fiscalitat;165;198;10/12/12;;AGB000901;UF1. Comptabilitat financera, fiscalitat i auditoria;99;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0009;MP9. Comptabilitat i fiscalitat;165;198;10/12/12;;AGB000902;UF2. Comptabilitat de costos;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0009;MP9. Comptabilitat i fiscalitat;165;198;10/12/12;;AGB000903;UF3. Anàlisi econòmic, patrimonial i financer;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0010;MP10. Gestió logística i comercial;99;99;10/12/12;;AGB001001;UF1. Planificació de l'aprovisionament;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0010;MP10. Gestió logística i comercial;99;99;10/12/12;;AGB001002;UF2. Selecció i control de proveïdors;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0010;MP10. Gestió logística i comercial;99;99;10/12/12;;AGB001003;UF3. Operativa i control de la cadena logística;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0011;MP11. Simulació empresarial;99;99;10/12/12;;AGB001101;UF1. Simulació empresarial;99;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0012;MP12. Formació i orientació laboral;99;99;10/12/12;;AGB001201;UF1. Incorporació al treball;66;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0012;MP12. Formació i orientació laboral;99;99;10/12/12;;AGB001202;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0013;MP13. Projecte d'administració i finances;33;33;10/12/12;;AGB001301;UF1. Projecte d'administració i finances;33;N;N;N;S
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0014;MP14. Formació en centres de treball;350;350;10/12/12;;AGB001401;Formació en centres de treball ;350;S;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0015;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGB001501;UF1. Organització de la documentació jurídica i empresarial;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0015;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGB001502;UF2. Contractació empresarial;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0015;MP2. Gestió de la documentació jurídica i empresarial;99;99;26/08/16;;AGB001503;UF3. Tramitació davant les administracions públiques;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0016;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGB001601;UF1. Tecnologia i comunicacions digitals, i processament de dades;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0016;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGB001602;UF2. Tractament avançat de la informació, arxiu i registre;33;N;N;N;N
CFPS    AGB0;Administració i finances;0;2000;10/12/12;;AGB0016;MP5. Ofimàtica i procés de la informació;132;165;26/08/16;;AGB001603;UF3. Gestió de bases de dades, disseny de fulls de càlcul i integració d'aplicacions;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0001;MP1. Gestió administrativa del comerç internacional;198;231;14/12/12;;CMB000101;UF1. Organismes i normes internacionals;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0001;MP1. Gestió administrativa del comerç internacional;198;231;14/12/12;;CMB000102;UF2. Intercanvis intracomunitaris;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0001;MP1. Gestió administrativa del comerç internacional;198;231;14/12/12;;CMB000103;UF3. Operacions amb països tercers ;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0001;MP1. Gestió administrativa del comerç internacional;198;231;14/12/12;;CMB000104;UF4. Gestió duanera;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0003;MP3. Mitjans de pagament internacionals;99;99;14/12/12;;CMB000301;UF1. Selecció i gestió de mitjans de pagament simples;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0003;MP3. Mitjans de pagament internacionals;99;99;14/12/12;;CMB000302;UF2. Selecció i gestió de mitjans de pagament documentaris;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0004;MP4. Gestió econòmica i financera de l'empresa;99;132;14/12/12;;CMB000401;UF1. Emprenedoria, creació d'empresa, i inversió i finançament;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0004;MP4. Gestió econòmica i financera de l'empresa;99;132;14/12/12;;CMB000402;UF2. Operativa de compravenda i tresoreria;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0004;MP4. Gestió econòmica i financera de l'empresa;99;132;14/12/12;;CMB000403;UF3. Comptabilitat i fiscalitat empresarial;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0005;MP5. Transport internacional de mercaderies;132;132;14/12/12;;CMB000501;UF1. Transport internacional terrestre: carretera i ferrocarril;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0005;MP5. Transport internacional de mercaderies;132;132;14/12/12;;CMB000502;UF2. Transport internacional marítim i aeri;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0006;MP6. Logística d'emmagatzematge;99;132;14/12/12;;CMB000601;UF1. Marc legal i règims d'emmagatzematge en el comerç nacional i internacional;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0006;MP6. Logística d'emmagatzematge;99;132;14/12/12;;CMB000602;UF2. Organització dels espais i del procés d'emmagatzematge;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0006;MP6. Logística d'emmagatzematge;99;132;14/12/12;;CMB000603;UF3. Gestió i supervisió d'estocs;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0008;MP8. Sistema d'informació de mercats;66;99;16/12/12;;CMB000802;UF2. Explotació de la prospecció;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0008;MP8. Sistema d'informació de mercats;66;99;16/12/12;;CMB000803;UF1. Prospecció de mercats internacionals;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0009;MP9. Negociació internacional;99;99;16/12/12;;CMB000901;UF1. Contractació internacional;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0009;MP9. Negociació internacional;99;99;16/12/12;;CMB000902;UF2. Estratègies de negociació internacional;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0010;MP10. Comerç digital internacional;66;66;16/12/12;;CMB001001;UF1. Eines per al comerç digital internacional;45;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0010;MP10. Comerç digital internacional;66;66;16/12/12;;CMB001002;UF2. El pla de màrqueting digital internacional;21;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0011;MP11. Anglès;132;132;16/12/12;;CMB001101;UF1. Anglès tècnic;132;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0012;MP12. Segona llengua estrangera;132;132;16/12/12;;CMB001201;UF1. Segona llengua estrangera ;132;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0013;MP13. Formació i orientació laboral;99;99;16/12/12;;CMB001303;UF1. Incorporació al treball;66;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0013;MP13. Formació i orientació laboral;99;99;16/12/12;;CMB001304;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0014;MP14. Projecte de comerç internacional;66;66;16/12/12;;CMB001401;UF1. Projecte de comerç internacional;66;N;N;N;S
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0015;MP15. Formació en centres de treball;350;350;16/12/12;;CMB001501;Formació en centres de treball ;350;S;N;N;N
CFPS    CMB0;Comerç internacional;0;2000;14/12/12;;CMB0016;MP2. Finançament internacional;0;99;14/12/12;;CMB001601;UF1. Instruments per a la gestió de riscos de canvi;33;N;N;N;N
